date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:42:54	663/663	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:53%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/tags/7	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexd901.json	(from http://www.xiaoyaojingjv.cn/?tag=%e7%ae%97%e6%b3%95)
08:42:55	1158/1158	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&tag=%e7%ae%97%e6%b3%95	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index22f2.html	(from http://www.xiaoyaojingjv.cn/?tag=%e7%ae%97%e6%b3%95)
08:42:55	5972/5972	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:54%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/204	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index6e02.json	(from http://www.xiaoyaojingjv.cn/?p=204)
08:42:56	80510/80510	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202025%2000:42:54%20GMT	http://www.xiaoyaojingjv.cn/?p=20	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index341b.html	(from http://www.xiaoyaojingjv.cn/)
08:42:56	2229/2229	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:55%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D204	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexd7c4.json	(from http://www.xiaoyaojingjv.cn/?p=204)
08:42:56	745/745	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=204	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexc523.html	(from http://www.xiaoyaojingjv.cn/?p=204)
08:42:57	2445/2445	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:42:55%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D204&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index3bf9.php	(from http://www.xiaoyaojingjv.cn/?p=204)
08:42:57	3280/3280	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:56%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/177	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index167c.json	(from http://www.xiaoyaojingjv.cn/?p=177)
08:42:58	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=177	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexb6b9.html	(from http://www.xiaoyaojingjv.cn/?p=177)
08:42:58	2157/2157	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:57%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D177	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexa46a.json	(from http://www.xiaoyaojingjv.cn/?p=177)
08:42:59	2349/2349	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:42:58%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D177&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexdec3.php	(from http://www.xiaoyaojingjv.cn/?p=177)
08:42:59	3360/3360	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:59%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/173	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index755b.json	(from http://www.xiaoyaojingjv.cn/?p=173)
08:43:00	739/739	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=173	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index3390.html	(from http://www.xiaoyaojingjv.cn/?p=173)
08:43:00	2193/2193	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:42:59%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D173	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index1421.json	(from http://www.xiaoyaojingjv.cn/?p=173)
08:43:01	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:00%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D173&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexc4b5.php	(from http://www.xiaoyaojingjv.cn/?p=173)
08:43:02	6135/6135	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:01%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/181	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index50b0.json	(from http://www.xiaoyaojingjv.cn/?p=181)
08:43:02	736/736	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=181	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index26d3.html	(from http://www.xiaoyaojingjv.cn/?p=181)
08:43:02	2175/2175	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:01%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D181	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index40ac.json	(from http://www.xiaoyaojingjv.cn/?p=181)
08:43:03	2373/2373	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:02%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D181&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index306f.php	(from http://www.xiaoyaojingjv.cn/?p=181)
08:43:04	3423/3423	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:03%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/164	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexb38f.json	(from http://www.xiaoyaojingjv.cn/?p=164)
08:43:04	739/739	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=164	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexdd1c.html	(from http://www.xiaoyaojingjv.cn/?p=164)
08:43:04	2193/2193	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:03%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D164	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index21cd.json	(from http://www.xiaoyaojingjv.cn/?p=164)
08:43:05	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:04%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D164&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index2b58.php	(from http://www.xiaoyaojingjv.cn/?p=164)
08:43:06	25123/25123	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:05%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/147	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index5151.json	(from http://www.xiaoyaojingjv.cn/?p=147)
08:43:06	730/730	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=147	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index81e3.html	(from http://www.xiaoyaojingjv.cn/?p=147)
08:43:06	2130/2130	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:05%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D147	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexb1a4.json	(from http://www.xiaoyaojingjv.cn/?p=147)
08:43:07	2310/2310	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:06%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D147&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexb5dd.php	(from http://www.xiaoyaojingjv.cn/?p=147)
08:43:08	3241/3241	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:07%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/138	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index3ecd.json	(from http://www.xiaoyaojingjv.cn/?p=138)
08:43:08	734/734	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=138	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexe6d3.html	(from http://www.xiaoyaojingjv.cn/?p=138)
08:43:08	2142/2142	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:07%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D138	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexd2d6.json	(from http://www.xiaoyaojingjv.cn/?p=138)
08:43:09	2322/2322	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:08%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D138&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index10d8.php	(from http://www.xiaoyaojingjv.cn/?p=138)
08:43:10	11112/11112	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:09%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/102	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index6ce1.json	(from http://www.xiaoyaojingjv.cn/?p=102)
08:43:10	733/733	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=102	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index1a35.html	(from http://www.xiaoyaojingjv.cn/?p=102)
08:43:10	2139/2139	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:09%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D102	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index1ec4.json	(from http://www.xiaoyaojingjv.cn/?p=102)
08:43:12	2319/2319	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:10%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D102&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexe6d3.php	(from http://www.xiaoyaojingjv.cn/?p=102)
08:43:13	1674/1674	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:11%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/pages/2	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index2c39.php	(from http://www.xiaoyaojingjv.cn/?page_id=2)
08:43:13	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2021%20Feb%202025%2000:43:11%20GMT	http://www.xiaoyaojingjv.cn/xmlrpc.php	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/xmlrpc.php	(from http://www.xiaoyaojingjv.cn/?page_id=2)
08:43:15	2165/2165	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:12%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fpage_id%3D2	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index4813.php	(from http://www.xiaoyaojingjv.cn/?page_id=2)
08:43:16	690/690	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:15%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/categories/6	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexa234.json	(from http://www.xiaoyaojingjv.cn/?cat=6)
08:43:16	16489/16489	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&cat=6	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index07d3.html	(from http://www.xiaoyaojingjv.cn/?cat=6)
08:43:17	5566/5566	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:16%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=/wp/v2/posts/20	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index92d2.json	(from http://www.xiaoyaojingjv.cn/?p=20)
08:43:17	737/737	---MC-	200	added ('OK')	application/rss+xml	etag:%22d6bb0b4a97a265f63bc462503c3632bf%22	http://www.xiaoyaojingjv.cn/?feed=rss2&p=20	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index001f.html	(from http://www.xiaoyaojingjv.cn/?p=20)
08:43:17	2191/2191	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Feb%202025%2000:43:16%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D20	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/indexfbef.json	(from http://www.xiaoyaojingjv.cn/?p=20)
08:43:18	2395/2395	---MC-	200	added ('OK')	text/xml	date:Fri,%2021%20Feb%202025%2000:43:17%20GMT	http://www.xiaoyaojingjv.cn/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fwww.xiaoyaojingjv.cn%2F%3Fp%3D20&format=xml	E:/HTTrack/baocun/myboke/www.xiaoyaojingjv.cn/index8f7c.php	(from http://www.xiaoyaojingjv.cn/?p=20)
